word,phonetic,translation,tag
livestock,'laivstɒk,"n. 家畜\n[经] 牲畜, 家畜",ielts
loaf,lәuf,"n. 一条面包, 块, 游荡\nv. 游手好闲, 虚度光阴",ielts
loan,lәun,"n. 贷款, 借出\nv. 借, 供应货款, 借给",ielts
loans,,n. 借贷；贷款（loan的复数形式）,ielts
loath,lәuθ,"a. 不情愿的, 厌恶的",ielts
lobby,'lɒbi,"n. 大厅, 休息室, 游说议员者\nvi. 游说议员, 游说\nvt. 游说",ielts
local,'lәukәl,"a. 地方性的, 当地的, 局部的, 乡土的, 本地的\nn. 当地居民, 本地新闻, 局部\n[计] 本地的; 局部",ielts
locality,lәu'kæliti,"n. 地方, 所在, 位置\n[法] 位置, 场所, 地区",ielts
location,lәu'keiʃәn,"n. 位置, 场所, 特定区域\n[计] 位置",ielts
locations,,n. 位置；定位件；地点（location的复数）,ielts
lock,lɒk,"n. 锁, 刹车, 水闸, 一缕头发\nvt. 锁, 锁上, 拘禁, 隐藏, (用锁等)拴住, 刹住\nvi. 锁住, (齿轮等)啮合, (船)过闸",ielts
locker,'lɒkә,"n. 抽屉, 小柜, 上锁人\n[机] 锁柜",ielts
locomotive,.lәukә'mәutiv,"n. 火车头, 机车\na. 运转的, 火车头的, 移动的",ielts
lodge,lɒdʒ,"n. 小屋, 门房, 支部, 旅舍, 分会\nvi. 临时住宿, 倒伏, 寄宿, 投宿\nvt. 安顿, 容纳, 提出, 把...射入, 存放",ielts
lodging,'lɒdʒiŋ,"n. 寄宿处, 寄宿\n[法] 提起, 住所",ielts
lofty,'lɒfti,"a. 高的, 傲慢的, 崇高的, 高级的, 玄虚的",ielts
log,lɒg,"n. 记录, 圆木, 日志, 计程仪\nvt. 伐木, 切, 航行\nvi. 伐木\n[计] 日志",ielts
logic,'lɒdʒik,"n. 逻辑, 逻辑学, 推理的方法, 推理, 逻辑性\n[计] 逻辑",ielts
loll,lɒl,"vi. 懒散地闲荡, 垂下头, 伸舌\nvt. 垂, 伸, 靠着",ielts
London,'lʌndәn,n. 伦敦,ielts
longitude,'lɒndʒitju:d,"n. 经度, 经线\n[电] 经度",ielts
loom,lu:m,"n. 织布机, 若隐若现的景象\nvi. 朦胧地出现, 隐约可见, 可怕地出现",ielts
loop,lu:p,"n. 环, 圈, 弯曲部分, 循环\nvt. 使成环, 以圈结, 以环连结\nvi. 打环, 翻筋斗\n[计] 循环",ielts
loss,lɒs,"n. 损失, 遗失, 失败, 输, 错过, 伤亡\n[化] 损失; 损耗",ielts
loth,lәuθ,"a. 不愿意的, 厌恶的",ielts
lottery,'lɒtәri,"n. 奖券, 彩票, 运气\n[经] 抽彩给奖法",ielts
lounge,laundʒ,"n. 闲逛, 休闲室, 长沙发\nvi. 闲混, (懒洋洋地)躺\nvt. 闲混",ielts
low-risk,ləu risk,"[医]低危的, 低风险的",ielts
loyal,'lɒiәl,"a. 忠诚的, 忠实的, 忠贞的",ielts
lubricate,'lu:brikeit,"vt. 使润滑, 涂油\nvi. 润滑",ielts
lucid,'lu:sid,"a. 明晰的, 清澈的, 透明的, 透彻的\n[医] 清明的, 透明的, 清醒的",ielts
luck,lʌk,"n. 运气, 幸运, 好运, 侥幸\nvi. 靠好运成功",ielts
lucrative,'lu:krәtiv,"a. 有利益的, 获利的, 合算的",ielts
ludicrous,'lu:dikrәs,"a. 可笑的, 滑稽的, 荒唐的",ielts
lull,lʌl,"n. 暂停, 间歇, 稍息, 使人安静的东西\nvt. 使平静, 哄骗, 使安静\nvi. 变平静",ielts
luminous,'lu:minәs,"a. 发光的, 明亮的\n[医] 发光的",ielts
lump,lʌmp,"n. 块, 瘤, 很多, 肿块, 笨人\nvt. 使成块状, 混在一起\nvi. 结块",ielts
lunar,'lu:nә,"a. 阴历的, 月的, 微亮的(指光)\n[医] 月的, 银的",ielts
lunch,lʌntʃ,n. 午餐,ielts
lure,luә,"n. 饵, 诱惑\nvt. 引诱, 诱惑",ielts
lurk,lә:k,"n. 潜伏, 潜行\nvi. 暗藏, 潜伏, 埋伏\n[计] 隐匿阅读",ielts
luxury,'lʌkʃәri,"n. 奢侈, 豪华\na. 奢侈的, 豪华的",ielts
machine,mә'ʃi:n,"n. 机器, 机械装置, 机构, 自动售货机, 机械般工作的人\nvt. 以机器制造",ielts
machines,,n. 机器；机械（machine的复数）,ielts
mackintosh,'mækintɒʃ,"n. 马金托什防水布, 马金托什雨衣\n[化] 防水胶布; 胶布雨衣",ielts
madden,'mædn,"vt. 使发狂, 激怒\nvi. 发狂, 发怒",ielts
magazine,.mægә'zi:n,"n. 杂志, 仓库, 弹盒, 胶卷盒\n[计] 卡片箱, 介质装卸程序",ielts
magic,'mædʒik,"n. 魔术, 魔法\na. 魔术的, 有魔力的, 不可思议的",ielts
magistrate,'mædʒistreit,"n. 长官, 法官, 推事\n[法] 司法行政官, 治安法官, 地方法官",ielts
magnanimous,mæg'nænimәs,"a. 宽宏大量的, 有雅量的\n[法] 气量大的, 宽大的, 高尚的",ielts
magnate,'mægneit,"n. 大官, 巨头\n[法] 大官, 权贵, 大资本家",ielts
magnetic,mæg'netik,"a. 有磁性的, 有吸引力的, 催眠术的\n[医] 磁[性]的",ielts
magnificent,mæg'nifisnt,"a. 华丽的, 高尚的, 宏伟的",ielts
magnify,'mægnifai,"vt. 放大, 扩大, 赞美, 夸大\nvi. 有放大能力",ielts
magnitude,'mægnitju:d,"n. 巨大, 重大, 重要, 大小, 数量, 星等(指星的亮度)\n[计] 大小; 值",ielts
maid,meid,"n. 少女, 未婚女子, 女仆",ielts
maiden,'meidn,"n. 年轻未婚女子, 少女, 处女\na. 未婚的, 处女的, 初次的, 无经验的",ielts
mail,meil,"n. 邮件, 邮政, 邮递, 盔甲\nvt. 邮寄, 给...穿盔甲\n[计] 邮件",ielts
mails,,n. 邮件（mail的复数形式）,ielts
maim,meim,"vt. 使残废, 使不能工作, 使伤残\n[医] 伤残, 残废",ielts
main,mein,"n. 主要部分, 干线, 体力, 力量, 主群组\na. 主要的, 重要的, 全力的\n[计] 主群组",ielts
maintain,mein'tein,"vt. 维持, 维修, 保持, 坚持, 供养, 主张\n[化] 维修",ielts
maintenance,'meintәnәns,"n. 维护, 保持, 维修, 生活费用, 坚持, 扶养\n[计] 维护; 维修",ielts
maize,meiz,"n. 玉蜀黍, 黄色\na. 玉蜀黍色的, 黄色的",ielts
majestic,mә'dʒestik,"a. 宏伟的, 庄严的",ielts
major,'meidʒә,"n. 主修课, 成年人, 陆军少校\na. 主要的, 较多的, 大部分的, 成年的, 严重的\nvi. 主修\n[计] 主要, 主要刻度",ielts
majority,mә'dʒɒriti,"n. 多数, 大半\n[计] 多数逻辑",ielts
majors,,n. 专业；主修（major的复数）,ielts
make,meik,"vt. 制造, 安排, 创造, 构成, 使得, 产生, 造成, 整理, 布置, 引起, 到达, 进行\nvi. 开始, 前进, 增大, 被制造, 被处理\nn. 制造, 构造, 性情",ielts
making,'meikiŋ,"n. 制造, (手工)制造业, 制作, 形成, 发展, 要素, 内在因素, 赚头, 制造物",ielts
malaria,mә'lєәriә,"n. 疟疾, 瘴气\n[医] 疟[疾]",ielts
Malaysia,mә'leiziә,n. 马来西亚\n[经] 马来西亚,ielts
male,meil,"n. 男人, 雄性动物\na. 男性的, 雄性的, 有力的",ielts
malice,'mælis,"n. 恶意, 蓄意害人, 怨恨\n[法] 预谋, 蓄意, 恶意",ielts
malignant,mә'lignәnt,"a. 有恶意的, 恶性的, 有害的\n[化] 恶性的",ielts
mall,mɔ:l,n. 林荫路,ielts
malleable,'mæliәbl,"a. 有延展性的, 可锻的\n[医] 可展的, 易适应的",ielts
malnutrition,.mælnju:'triʃәn,"n. 营养失调, 营养不良\n[医] 营养不良",ielts
maltreat,mæl'tri:t,"vt. 虐待, 滥用\n[法] 粗暴对待, 虐待, 乱用",ielts
mammal,mæmәl,n. 哺乳动物\n[化] 哺乳动物,ielts
manacle,'mænәkl,"n. 手铐, 束缚\nvt. 给...上手铐, 束缚",ielts
management,'mænidʒmәnt,"n. 经营, 支配, 管理\n[化] 管理处",ielts
manager,'mænidʒә,"n. 经理, 管理员, 管理器\n[计] 管理器",ielts
mandate,'mændeit,"n. 命令, 指令, 要求\nvt. 委任统治",ielts
mandatory,'mændәtәri,"a. 命令的, 托管的\n[经] 受托者, 命令者",ielts
maneuver,mә'nu:vә,"n. 演习, 调遣, 策略\nv. 调遣, 演习, 用计",ielts
mania,'meiniә,"n. 狂躁, 热衷, 狂热\n[医] 躁狂, 狂",ielts
maniac,'meiniæk,"a. 发狂的, 癫狂的, 疯狂的\nn. 狂人, 疯子",ielts
manifest,'mænifest,"n. 载货单, 运货单, 旅客名单\na. 显然的, 明白的\nvi. 显示, 出现\nvt. 表明, 表现, 证明",ielts
manifold,'mænifәuld,"n. 复印本, 多种\na. 多种的, 有许多部分的, 多方面的\nvt. 复写, 使多样化, 增多",ielts
manipulate,mә'nipjuleit,"vt. 操纵, 利用, 操作, 巧妙地处理, 假造",ielts
mannerism,'mænәrizm,"n. 矫揉造作, 习性\n[医] 装相, 作态",ielts
mansion,'mænʃәn,"n. 大厦, 宅邸",ielts
mantle,'mæntl,"n. 斗篷, 罩子, 披风\nvt. 罩住, 覆盖\nvi. 覆盖, 脸红",ielts
manual,'mænjuәl,"n. 手册, 指南\na. 手的, 手动的, 手工的, 体力的\n[计] 人工的, 手动的",ielts
manufacture,.mænju'fæktʃә,"n. 产品, 制造\nvt. 制造, 假造\nvi. 制造",ielts
manure,mә'njuә,"n. 肥料, 粪肥\nvt. 施肥于",ielts
manuscript,'mænjuskript,"n. 手稿, 原稿, 底稿\na. 手写的",ielts
map,mæp,"n. 地图, 天体图, 映像\nvt. 映射, 绘制...地图, 计划\n[计] 实用程序, 映射, 制造自动化协议",ielts
mar,mɑ:,"vt. 损毁, 损伤, 糟蹋\nn. 三月",ielts
marble,'mɑ:bl,"n. 大理石, 石弹, 雕刻品\na. 大理石的, 冷酷无情的, 有大理石花纹的",ielts
march,mɑ:tʃ,"n. 三月, 进行, 行军, 步伐, 长途跋涉, 进行曲, 边界\nvi. 进军, 前进, 交界\nvt. 使行军, 使行进",ielts
margin,'mɑ:dʒin,"n. 页边的空白, 边缘, 界限, 余裕, 差数, 差额, 保证金\nvt. 加边于, 加旁注于\n[计] 页边距",ielts
marginal,'mɑ:dʒinәl,"a. 边缘的, 最低限度的, 有旁注的\n[医] 缘的",ielts
marine,mә'ri:n,"n. 舰队, 水兵, 海景画\na. 海的, 海产的, 海底的, 船舶的, 海运的",ielts
marital,'mæritәl,"a. 丈夫的, 婚姻的, 夫妇间的\n[医] 婚姻的",ielts
maritime,'mæritaim,"a. 海的, 海上的, 海事的, 沿海的, 海员的\n[经] 海事的, 海上的, 海员的",ielts
market,'mɑ:kit,"n. 市场, 交易, 集市, 推销地区, 行情, 市面, 销路\nvt. 在市场上交易, 使上市, 销售\nvi. 在市场上买卖",ielts
marketing,'mɑ:kitiŋ,"n. 行销, 买卖\n[经] 推销, 在市场买卖, 销售",ielts
marks,,"n. 标记, 记号；唛头, 分数；台面标志",ielts
marrow,'mærәu,"n. 髓, 骨髓, 精华, 活力, 配偶\n[医] 髓(尤指骨髓)",ielts
marsh,mɑ:ʃ,"n. 沼泽, 湿地\na. 沼泽的",ielts
martial,'mɑ:ʃәl,"a. 战争的, 军事的, 尚武的, 威武的\n[医] 含铁的",ielts
martyr,'mɑ:tә,"n. 烈士, 受苦者, 受难者\nvt. 使成为烈士, 使受苦",ielts
marvel,'mɑ:vl,"n. 奇异事物, 罕见例子\nvt. 惊异于\nvi. 惊异",ielts
marvelous,'mɑ:vәlәs,"a. 令人惊异的, 了不起的, 不平常的",ielts
masculine,'mæskjulin,"n. 阳性, 男性\na. 男性的, 阳性的, 有丈夫气的",ielts
mask,mæsk,"n. 面具, 假面具, 掩饰, 石膏面模\nvt. 戴面具, 掩饰, 使模糊\nvi. 化装, 戴面具, 掩饰, 参加化装舞会\n[计] 屏蔽; 掩码",ielts
mass,mæs,"n. 块, 大多数, 质量, 大量, 群众, 弥撒\na. 群众的, 大规模的, 整个的\nvt. 使集合, 集中\nvi. 聚集",ielts
massacre,'mæsәkә,"n. 大屠杀\nvt. 大屠杀, 残杀",ielts
massive,'mæsiv,"a. 大而重的, 宽大的, 宏伟的\n[医] 大块的, 整块的, 大量的",ielts
master,'mɑ:stә. 'mæstә,"n. 主人, 硕士, 大师, 母机\na. 主人的, 主要的\nvt. 征服, 控制, 精通",ielts
masterpiece,'mɑ:stәpi:s,"n. 杰作, 名著",ielts
match,mætʃ,"n. 比赛, 火柴, 对手\nvt. 使相配, 使比赛, 与...竞争\nvi. 结婚, 相配\n[计] 比较",ielts
matching,'mætʃiŋ,"a. 相同的, 协调的\n[计] 匹配, 对比",ielts
material,mә'tiәriәl,"n. 材料, 物资, 素材, 布料, 资料\na. 物质的, 肉体的, 重要的",ielts
materials,,n. 材料；材料费；材料科学；材质（material的复数）,ielts
maternal,mә'tә:nl,"a. 母亲的, 母系的, 母方的\n[医] 属母的, 母的, 母性的",ielts
mathematic,",mæθə'mætik",[计] 数学的,ielts
mathematics,.mæθә'mætiks,n. 数学\n[机] 数学,ielts
matrimony,'mætrimәuni,"n. 结婚, 婚姻生活, 婚礼\n[法] 婚姻, 结婚, 婚礼",ielts
mature,mә'tjuә,"a. 成熟的, 到期的, 充分考虑的\nvt. 使成熟\nvi. 成熟, 到期",ielts
maximum,'mæksimәn,"n. 极点, 最大量, 极大\na. 最高的, 最大的, 最大极限的\n[计] 最大值",ielts
may,mei,"n. 五月\naux. 愿能, 可以, 愿意",ielts
meadow,'medәu,"n. 草地, 牧场",ielts
meagre,'mi:^ә(r),"a. 瘦的, 不毛的, 贫乏的, 贫弱的, 少量的, 力量不够的, 质不高的, 量不足的",ielts
meal,mi:l,"n. 一餐, 膳食, 粗粉\nvi. 进餐",ielts
meals,,n. 膳食；谷类（meal的复数）,ielts
mean,mi:n,"a. 低劣的, 卑贱的, 简陋的, 吝啬的, 惭愧的, 平均的, 中间的, 普通的\nvt. 意谓, 想要, 意欲, 预定\nvi. 用意, 有意义\nn. 平均数, 中间, 中庸",ielts
means,mi:nz,"n. 方法, 手段, 工具, 财产, 收入\n[经] 方法, 手段, 工具; 意谓",ielts
measure,'meʒә,"n. 尺寸, 量度器, 量度标准, 测量, 量具, 程度, 范围, 限度, 分寸, 措施, 方法\nvt. 测量, 测度, 估量, 权衡, 调节, 拿(自己或自己的力量等)作较量\nvi. 度量",ielts
measurement,'meʒәdmәnt,"n. 尺寸, 度量, 度量单位\n[计] 度量, 度量单位",ielts
measurements,,"n. 测量值, 尺寸（measurement的复数）",ielts
meat,mi:t,"n. 肉, 餐, 食物\n[经] 肉类",ielts
mechanism,'mekәnizm,"n. 机械, 机构, 结构, 机理, 技巧\n[化] 机理; 历程; 机构",ielts
medal,'medl,"n. 奖牌, 勋章\nvt. 授勋予",ielts
meddle,'medl,"vi. 干涉, 干预, 擅自摸弄\n[法] 干预, 插手, 弄乱",ielts
media,'mi:diә,n. 媒体\n[计] 媒质,ielts
mediate,'mi:dieit,"a. 居间的, 间接的\nvt. 斡旋, 调停\nvi. 处于中间, 调解",ielts
medical,'medikl,"n. 医生, 体格检查\na. 医学的, 内科的, 药的",ielts
medicine,'medisin,"n. 药, 医学, 内科\nvt. 给...用药",ielts
medieval,.medi'i:vl,"a. 中古的, 中世纪的",ielts
mediocre,.mi:di'әukә,"a. 不好不坏的, 通常, 平凡的",ielts
meditate,'mediteit,"vt. 想, 考虑, 计划\nvi. 沉思, 反省",ielts
medium,'mi:diәm,"n. 媒体, 方法, 媒介\na. 半生熟的, 中间的\n[计] 媒体, 中",ielts
meek,mi:k,"a. 温顺的, 逆来顺受的",ielts
meeting,'mi:tiŋ,"n. 会议, 会面\n[法] 会议, 会谈, 集会",ielts
melancholy,'melәnkɒli,"n. 忧郁, 悲哀, 愁思\na. 忧郁的, 使人悲伤的, 愁思的",ielts
Melbourne,'melbәn,n. 墨尔本,ielts
melodious,mә'lәudiәs,"a. 旋律美妙的, 旋律优美的, 有乐曲的",ielts
melody,'melәdi,"n. 曲子, 美妙音乐, 曲调",ielts
membership,'membәʃip,"n. 会员的资格, 全体会员, 会员数目\n[法] 会员资格, 成员资格, 会籍",ielts
memento,mi'mentәu,"n. 纪念物, 令人回忆的东西",ielts
memorise,'meməraiz,"vt. 记住, 熟记, 记录, 存储",ielts
menace,'menis,"n. 威胁, 胁迫\nv. 威吓, 胁迫",ielts
mental,'mentl,"a. 心智的, 精神病的, 心理的, 颏的\nn. 精神病患者",ielts
mentality,men'tæliti,"n. 精神力, 智力, 头脑作用, 心态\n[医] 智力",ielts
mercantile,'mә:kәntail,"a. 商业的, 商人的\n[经] 商业的",ielts
mercenary,'mә:sinәri,"n. 唯利是图者, 雇佣兵\na. 为钱而工作的, 被雇的, 图利的",ielts
mercy,'mә:si,"n. 仁慈, 宽恕, 慈悲, 怜悯, 幸运\n[法] 权宜处置权, 决定权, 宽恕",ielts
merge,mә:dʒ,"vt. 使合并, 使消失, 吞没\nvi. 合并, 渐渐消失\n[计] 合并",ielts
merit,'merit,"n. 优点, 功绩, 价值, 功过, 真相\nvt. 值得\nvi. 应受",ielts
mesh,meʃ,"n. 网孔, 网丝, 网眼, 网状物, 圈套, 陷阱, 啮合\nvt. 以网捕捉, 啮合, 使缠住\nvi. 落网, 相啮合",ielts
mess,mes,"n. 食堂, 伙食, 用膳, 一份食品, 混乱, 乱七八糟, 困境\nvt. 将...弄糟, 妨碍, 使紊乱, 使就餐\nvi. 陷入困境, 搞乱, 用膳",ielts
metabolism,mi'tæbәlizm,"n. 新陈代谢, 变态\n[化] 新陈代谢; 代谢",ielts
metal,'metәl,"n. 金属, 金属制品, 合金, 本质, 质料\na. 金属制的\nvt. 以金属覆盖",ielts
metallic,mi'tælik,"a. 金属的, 含金属的, 产生金属的\n[经] 金属的",ielts
metaphor,'metәfә,n. 隐喻,ielts
meteoric,.mi:ti'ɒrik,"a. 流星的, 疾速的, 大气的",ielts
meteorology,.mi:tiә'rɒlәdʒi,"n. 气象学, 气象状态\n[医] 气象学",ielts
method,'meθәd,"n. 方法, 办法, 条理, 秩序\n[医] [方]法",ielts
methods,,"n. 方法, 方式；研究方法（method的复数）",ielts
meticulous,mә'tikjulәs,"a. 一丝不苟的, 精确的, 过细的",ielts
metric,'metrik,"a. 公尺的, 公制的, 计量的\n[医] 测量的, 米制的, 公制的",ielts
metropolitan,.metrә'pɒlitn,"n. 大都市居民, 都主教, 宗主国的公民\na. 大都市的, 都主教区的, 宗主国的",ielts
microbe,'maikrәub,"n. 微生物, 细菌\n[医] 微生物",ielts
microbiology,maikrәjbai'ɔlәdʒi,n. 微生物学\n[化] 微生物学,ielts
microcosm,'maikrәukɒzm,"n. 小宇宙, 小世界, 人类",ielts
microfilm,'maikrәufilm,n. 缩影胶卷\nv. 缩微拍摄\n[计] 缩微胶片; 缩微胶卷,ielts
microphone,'maikrәfәun,"n. 扩音器, 麦克风\n[医] 扩音器, 传声器",ielts
mid,mid,"a. 中间的, 中央的, 中部的\nprep. 在...之中",ielts
midmorning,'mid'mɒ:niŋ,n. 上午十时左右,ielts
midnight,'midnait,"n. 午夜, 子夜, 半夜\na. 午夜的, 半夜的",ielts
might,mait,"n. 力量, 权力\naux. 可能, 也许",ielts
mighty,'maiti,"n. 有势力的人\na. 有势力的, 强大的, 有力的\nadv. 很, 极",ielts
migrate,'maigreit,"vi. 移动, 移往, 随季节而移居\n[计] 迁移程序",ielts
migration,mai'greiʃәn,"n. 移民, 移往, 移动\n[计] 迁移",ielts
migratory,'maigrәtәri,"a. 迁移的, 流浪的",ielts
mildew,'mildju:,"n. 霉\nvi. 发霉, 生霉\nvt. 使发霉",ielts
mileage,'mailidʒ,n. 英里数\n[经] 运费(按英里计算的),ielts
miles,,"n. 英里（1英里约合1609米, mile的复数形式）",ielts
militant,'militәnt,a. 好战的,ielts
milk,milk,"n. 奶, 乳状物\nvt. 挤乳, 榨取\nvi. 产乳",ielts
millennium,mi'leniәm,"n. 千禧年, 一千年",ielts
million,'miljәn,"n. 百万, 无数\nnum. 百万",ielts
mills,,n. 米尔斯（人名）,ielts
mimic,'mimik,"a. 模仿的, 摹拟的\nn. 效颦者, 模仿者, 小丑, 仿制品\nvt. 模仿, 摹拟",ielts
mind,maind,"n. 思想, 愿望, 智力, 记忆, 心理, 情绪, 理智, 主意, 心意\nvi. 介意, 注意, 留心\nvt. 注意, 留意, 专心于, 照看, 介意",ielts
mine,main,"n. 矿, 矿藏, 地雷\nvt. 挖掘, 开采, 在...布雷, 破坏\nvi. 开矿, 埋设地雷\npron. 我的",ielts
mingle,'miŋgl,v. (使)混合,ielts
minimal,'miniml,"a. 最小的, 极微的, 最小限度的\n[医] 最小的, 最低的",ielts
minimum,'minimәm,"a. 最小的, 最低的\nn. 最小值\n[计] 最小值",ielts
mining,'mainiŋ,"n. 采矿\n[经] 采矿, 采矿业",ielts
minister,'ministә,"n. 部长, 牧师, 公使\nvi. 服侍, 救助, 主持宗教仪式",ielts
minority,mai'nɒriti,"n. 少数, 未成年, 少数民族\na. 少数的, 属于少数派的",ielts
mint,mint,"n. 薄荷, 造币厂, 巨额\nvt. 铸造, 铸币, 制造",ielts
minus,'mainәs,"n. 负号, 不足\na. 减的, 负的, 阴性的\nprep. 减, 缺\n[计] 负差",ielts
minute,'minit. mai'nju:t,"n. 分, 分钟, 片刻, 备忘录, 笔记\nvt. 记录, 摘录, 测定时间\na. 微小的, 详细的",ielts
minutes,,"n. 会议记录\n[法] 备忘录, 会议记录, 审判记录",ielts
miracle,'mirәkl,"n. 奇迹, 奇事",ielts
mirage,'mirɑ:ʒ,"n. 海市蜃楼, 幻景, 妄想",ielts
mire,maiә,"n. 泥沼, 泥泞\nvt. 使陷于泥泞, 使陷入困境\nvi. 掉进泥坑",ielts
miscarriage,mis'kæridʒ,"n. 失败, 误送, 流产\n[医] 流产",ielts
mischance,.mis'tʃæns,"n. 不幸, 灾难",ielts
mischief,'mistʃif,"n. 损害, 伤害, 灾祸, 恶作剧, 淘气\n[法] 损害, 伤害, 危害",ielts
misconceive,.miskәn'si:v,v. 误解,ielts
misdeed,'mis'di:d,"n. 罪行, 犯罪\n[法] 不端行为, 犯罪, 恶性",ielts
miserable,'mizәrәbl,a. 悲惨的；痛苦的；卑鄙的,ielts
misery,'mizәri,"n. 痛苦, 悲惨, 不幸, 穷困",ielts
misfortune,mis'fɒ:tʃәn,"n. 不幸, 灾祸, 坏运气\n[法] 不幸事故, 不幸, 灾祸",ielts
misgiving,mis'^iviŋ,"n. 疑虑, 不安, 害怕, 担扰, 疑惧",ielts
mishap,'mishæp,"n. 不幸之事, 灾祸, 恶运",ielts
misrepresent,'mis.repri'zent,"vt. 不如实地叙述(或说明), 不称职地代表",ielts
missile,'misail,"n. 发射物, 导弹, 飞弹, 火箭\na. 可发射的",ielts
mission,'miʃәn,"n. 任务, 代表团, 使命, 传教团\nvt. 派遣, 向...传教",ielts
mist,mist,"n. 雾, 迷蒙, 朦胧不清\nvt. 使模糊, 使蒙上雾\nvi. 变模糊, 下雾",ielts
misuse,.mis'ju:z,"n. 误用, 滥用\nvt. 误用, 滥用, 虐待",ielts
mitigate,'mitigeit,"vt. 温和, 缓和, 减轻\n[医] 缓和, 减轻",ielts
mixture,'mikstʃә,"n. 混合, 混淆, 混合物\n[化] 混合物",ielts
mobile,'mәubil,"a. 移动的, 易变的, 机动的\nn. 活动物体",ielts
mobilize,'mәubilaiz,"vt. 动员, 调动, 使流通\nvi. 动员",ielts
mock,mɒk,"n. 嘲笑, 戏弄, 模仿\na. 假的, 伪造的, 模拟的\nadv. 虚伪地\nvt. 嘲弄, 模仿, 使失望, 欺骗, 挫败\nvi. 嘲弄",ielts
mode,mәud,"n. 模态, 调式, 样式, 文体, 状态, 方式, 风尚\n[计] 方式; DOS外部命令:设定各种设备命令",ielts
